files_changed,lines_added,lines_deleted,churn,test_count,test_failures,coverage,pipeline_duration_s,jobs_total,message_length,prev_7d_failure_rate,prev_30d_failure_rate,flaky_tests_count,infra_alerts_count,artifact_size_mb,cache_hit_rate,security_alerts_count,hour,churn_per_file,test_fail_rate,author_experience_log,had_hotfix_keyword,dependency_updates,is_weekend,repo_auth-service,repo_cdn-orchestrator,repo_data-platform,repo_edge-gateway,repo_observability-hub,repo_payments-api,trigger_manual,trigger_pull_request,trigger_push,trigger_schedule,trigger_tag,runner_os_macos-14,runner_os_ubuntu-22.04,runner_os_windows-2022,day_of_week_Friday,day_of_week_Monday,day_of_week_Saturday,day_of_week_Sunday,day_of_week_Thursday,day_of_week_Tuesday,day_of_week_Wednesday,author_engineer_01,author_engineer_02,author_engineer_03,author_engineer_04,author_engineer_05,author_engineer_06,author_engineer_07,author_engineer_08,author_engineer_09,author_engineer_10,author_engineer_11,author_engineer_12,author_engineer_13,author_engineer_14,author_engineer_15,author_engineer_16,author_engineer_17,author_engineer_18,author_engineer_19,author_engineer_20,author_engineer_21,author_engineer_22,author_engineer_23,author_engineer_24,author_engineer_25,author_engineer_26,author_engineer_27,author_engineer_28,author_engineer_29,author_engineer_30,author_engineer_31,author_engineer_32,author_engineer_33,author_engineer_34,author_engineer_35,author_engineer_36,author_engineer_37,author_engineer_38,author_engineer_39,author_engineer_40,success
4,38.0,80.0,118.0,29,0,66.20969029058179,551.0,8,56,0.2865821378083208,0.1518331319602728,0,0,1080.1049640680342,0.5617016429673828,0,20,29.5,0.0,3.1354942159291497,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11,88.0,370.0,458.0,62,0,47.64563100205471,561.0,3,212,0.3990098409158539,0.232913375823272,0,0,1200.0,0.5612797311357137,0,20,41.63636363636363,0.0,4.276666119016055,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,657.0,121.0,778.0,178,0,60.16214399793904,425.0,8,208,0.3442647819302251,0.5352753476193283,0,0,1200.0,0.6683113197834051,0,21,778.0,0.0,3.80666248977032,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,113.0,812.0,925.0,52,0,80.27137129129717,477.0,17,76,0.1911847089190594,0.2683878313608638,0,1,1200.0,0.8021896403627148,0,21,231.25,0.0,3.737669618283368,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,223.0,231.0,454.0,61,1,71.19874690959732,575.0,13,104,0.1163735040464085,0.2218808874599045,0,0,1200.0,0.1798912212321952,0,21,75.66666666666667,0.0163934426229508,3.1354942159291497,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,161.0,31.0,192.0,41,0,72.02434124287652,184.0,8,55,0.3897121110187495,0.352315265940594,0,0,570.6297684961024,0.7728871593277941,0,22,32.0,0.0,3.912023005428146,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1304.0,319.0,1623.0,116,0,70.87193265935625,142.0,7,99,0.1877542627344578,0.2666672782238152,0,0,654.044650514399,0.5293736286491408,0,22,1623.0,0.0,4.02535169073515,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,201.0,68.0,269.0,8,0,50.8908738433797,617.0,9,108,0.3184273830017484,0.2376290438440297,0,0,1200.0,0.791626116563682,0,22,67.25,0.0,3.295836866004329,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,69.0,251.0,320.0,47,1,95.65386227136894,578.0,27,203,0.2808157707429552,0.2497880883660238,0,0,1200.0,0.593730445406579,0,23,106.66666666666669,0.0212765957446808,4.718498871295094,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
8,256.0,99.0,355.0,42,0,57.19569538519601,159.0,9,220,0.2677737256258392,0.2245920515894797,0,0,348.6748855254158,0.6719338360489219,0,23,44.375,0.0,4.07753744390572,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,69.0,12.98,77.0,102,2,58.638665462983546,401.0,36,39,0.6685366223856202,0.2507434964704392,0,0,1200.0,0.6147261631983465,0,23,15.4,0.0196078431372549,2.5649493574615367,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,63.0,12.98,77.0,33,2,70.99441866030394,123.0,17,192,0.3918660856008181,0.1247620759431125,0,0,706.6482781012054,0.4741800424884501,1,0,25.666666666666668,0.0606060606060606,3.295836866004329,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,174.0,102.0,276.0,92,1,70.54246430878824,265.0,3,78,0.4280807838286826,0.497229782918433,0,1,829.0201033467878,0.7143261003942671,0,0,30.666666666666668,0.0108695652173913,4.356708826689592,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14,156.0,33.0,189.0,26,3,72.44179248573188,57.0,6,212,0.4140480885420535,0.4166554357910196,1,0,1200.0,0.7492590000702269,0,0,13.5,0.1153846153846153,2.4849066497880004,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,36.0,203.0,239.0,28,2,69.50227815900008,384.0,29,87,0.4977669448514145,0.1900507157670412,0,0,1200.0,0.5841958511731598,0,1,59.75,0.0714285714285714,4.394449154672439,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,201.0,270.0,471.0,80,0,50.56110526585057,62.0,17,101,0.1782364453130276,0.2888647699818776,0,0,1200.0,0.8220523302030276,0,1,157.0,0.0,3.970291913552122,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,64.0,1774.199999999999,2010.0,43,0,57.40561964468849,203.0,6,49,0.31589767852528,0.4986702715277326,1,1,1040.9186566939004,0.3954836683578485,0,1,670.0,0.0,3.737669618283368,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,76.0,94.0,170.0,81,1,45.07613004205693,288.0,12,144,0.0761191591815297,0.2566163577901106,0,2,1200.0,0.4020240453838112,0,2,28.33333333333333,0.0123456790123456,3.1780538303479458,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
5,333.0,39.0,372.0,66,1,79.5300939308189,76.0,18,170,0.1836446547472144,0.0973169962519684,2,1,1200.0,0.4571583121500653,0,2,74.4,0.0151515151515151,3.218875824868201,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,943.0,12.98,954.0,14,0,71.45513755765278,144.0,15,203,0.3390726225556683,0.2511048262587698,0,0,465.58204023935343,0.6105694238768554,0,2,25.105263157894736,0.0,4.330733340286331,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
7,56.0,103.0,159.0,94,1,57.87968511686433,505.0,21,74,0.1667628591190794,0.2303748906290993,1,0,698.8866121675284,0.5482341695814699,0,3,22.714285714285715,0.0106382978723404,3.610917912644224,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,888.0,38.0,926.0,74,1,57.70467446938881,1011.0,8,95,0.2046115397370271,0.4031244039217273,0,0,1200.0,0.6924920779453971,0,3,926.0,0.0135135135135135,4.77912349311153,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1093.0,1285.0,2378.0,108,0,81.06661223081501,137.0,24,72,0.2541972161856351,0.1753470660479202,0,0,673.3939167500148,0.3252163980045262,0,3,2378.0,0.0,2.772588722239781,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,509.0,108.0,617.0,205,0,41.40888520612855,308.0,8,13,0.2887024529304468,0.3776232528631973,0,0,1200.0,0.4356177409267934,0,4,102.83333333333331,0.0,3.871201010907891,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,100.0,254.0,354.0,27,0,80.2601695000594,582.0,3,102,0.3924893219802299,0.2664197068273367,1,0,1200.0,0.7825767164061178,0,4,177.0,0.0,2.833213344056216,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,2358.08,48.0,2786.0,72,0,78.77395929364914,226.0,1,91,0.2237576283503065,0.2482155031577857,0,0,952.6425374909122,0.665949113649095,0,4,928.6666666666666,0.0,3.4339872044851463,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2,262.0,304.0,566.0,17,0,78.80650609913653,221.0,24,222,0.1884353041629705,0.3699063531144045,1,0,1151.8519148392695,0.7023032085242322,0,5,283.0,0.0,4.418840607796598,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,84.0,334.0,418.0,185,2,87.65298448742192,142.0,15,100,0.2068028108525626,0.2156482360073396,2,0,1200.0,0.6607255734719361,0,5,209.0,0.0108108108108108,3.295836866004329,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,830.0,479.0,1309.0,17,0,80.59707057823712,652.0,20,125,0.2134508493093189,0.2315607255625417,2,1,1120.78370856401,0.646831230901556,0,5,1309.0,0.0,4.418840607796598,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,33.0,26.0,77.0,81,0,68.30229849756212,237.0,21,31,0.0934008774587625,0.1567927386681575,1,0,567.0551680476642,0.604925887221062,0,6,7.7,0.0,2.833213344056216,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,367.0,1774.199999999999,2575.0,40,0,76.18044081435244,202.0,41,168,0.3857499652783103,0.1858721360935561,0,0,1200.0,0.5480495612762992,0,6,643.75,0.0,4.574710978503383,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1062.0,242.0,1304.0,18,0,60.81092545636156,103.0,4,204,0.423433274239243,0.3069063673506895,0,0,1200.0,0.5839455517102666,0,6,326.0,0.0,2.772588722239781,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,30.0,869.0,899.0,109,0,87.1497797258951,486.0,54,36,0.3032845975471138,0.1834902176397955,1,0,1200.0,0.7533875209893464,0,7,112.375,0.0,3.713572066704308,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,1162.0,355.0,1517.0,100,0,69.84390972331202,105.0,14,192,0.1114048756133669,0.0223643966647455,2,1,372.3480984302018,0.8804102989266698,0,7,758.5,0.0,3.4339872044851463,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
4,29.0,247.0,276.0,89,2,50.189263927663305,70.0,30,124,0.2003787391821063,0.1946368822537796,0,1,1200.0,0.67906679475682,0,7,69.0,0.0224719101123595,3.044522437723423,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,519.0,615.0,1134.0,64,0,100.0,73.0,9,49,0.1817072032792454,0.207442714036925,0,0,1200.0,0.2772487017185054,0,8,226.8,0.0,4.718498871295094,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6,181.0,162.0,343.0,86,1,73.46305999836933,224.0,21,81,0.3842320518629842,0.2110770705233671,0,0,638.0228468289092,0.8173032904167454,0,8,57.16666666666666,0.0116279069767441,4.07753744390572,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,336.0,301.0,637.0,36,3,78.63251139776051,289.0,58,103,0.3541799868914358,0.2467725950635759,0,0,1200.0,0.5040464512552371,0,8,159.25,0.0833333333333333,4.02535169073515,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,104.0,263.0,367.0,125,3,86.86785418255451,353.0,6,165,0.6375338601969862,0.2810672037276872,0,1,617.0091281552321,0.6381910279338658,0,9,73.4,0.024,4.060443010546419,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,20.0,196.0,216.0,79,1,72.44179248573188,540.0,10,198,0.0627672123271105,0.2124234754464122,0,0,1200.0,0.5993727778262488,0,9,108.0,0.0126582278481012,4.532599493153256,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,130.0,123.0,253.0,52,0,85.97320317559306,96.0,10,58,0.1830988973109612,0.2683376967874598,0,0,1200.0,0.8007207181514623,0,9,31.625,0.0,3.6635616461296463,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,36.0,370.0,406.0,56,0,67.97608139442096,238.0,5,210,0.3743298645636381,0.1213299577735611,0,1,354.3073364085467,0.4360384598943754,0,10,67.66666666666667,0.0,2.772588722239781,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,213.0,344.0,557.0,69,1,85.3868449892559,154.0,19,211,0.1990775465959737,0.2586026997222739,0,0,1200.0,0.6105694238768554,0,10,55.7,0.0144927536231884,3.784189633918261,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,45.0,762.0,807.0,160,2,90.3029943023528,631.0,8,239,0.1123765118781576,0.3249335052635539,1,1,970.8062061613972,0.732894376731013,0,10,807.0,0.0125,2.70805020110221,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3,783.0,15.0,798.0,118,0,100.0,660.0,16,227,0.3614334107703169,0.0193793738278553,1,0,702.5963672158914,0.6670742412362268,0,11,266.0,0.0,3.4657359027997265,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,488.0,24.0,512.0,116,0,73.9352028208649,664.0,10,71,0.4056644100991044,0.2509703911899469,1,0,1036.9435028012904,0.7887697768184353,0,11,46.54545454545455,0.0,3.1780538303479458,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5,999.0,193.0,1192.0,32,1,84.2492528365114,303.0,4,185,0.1331204676063558,0.3661051062570126,1,1,348.6748855254158,0.4689545601171651,0,11,238.4,0.03125,3.828641396489095,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,303.0,196.0,499.0,48,1,82.20942159539226,785.0,13,203,0.1443997175744878,0.0717412914948716,0,1,373.9855748058921,0.7403105240358971,0,12,499.0,0.0208333333333333,4.060443010546419,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
7,65.0,80.0,145.0,80,0,70.84218594038003,95.0,19,153,0.198909673647213,0.3697353497229489,0,0,531.3710768202052,0.5993208515743869,0,12,20.714285714285715,0.0,5.3230099791384085,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7,65.0,58.0,123.0,39,0,40.45639888715111,376.0,24,179,0.1262245327296101,0.37107612183931,0,1,899.901498042862,0.5547728584490683,1,12,17.571428571428573,0.0,3.970291913552122,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,114.0,1774.199999999999,1947.0,39,1,58.84924650368832,459.0,12,72,0.1060811435497882,0.2390566273486093,1,0,1200.0,0.5902126000415903,0,13,973.5,0.0256410256410256,2.302585092994046,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,33.0,68.0,101.0,71,1,83.35227373714478,439.0,10,26,0.2205290320121901,0.1159766172671487,1,0,1200.0,0.5383131185818196,0,13,25.25,0.0140845070422535,2.079441541679836,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,39.0,22.0,77.0,275,0,76.70382161933209,266.0,7,31,0.0806097862090663,0.3661491807286187,0,0,683.018680427649,0.4733670046963733,0,13,19.25,0.0,3.044522437723423,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,2358.08,170.0,3192.099999999999,93,1,77.34560911375699,367.0,8,224,0.1405342991456064,0.0337282277279356,0,1,1200.0,0.515047426436029,0,14,354.6777777777777,0.010752688172043,4.30406509320417,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,324.0,134.0,458.0,115,0,80.32009370936922,266.0,12,41,0.3208845603021662,0.2423901158256706,1,0,1200.0,0.5520655225264779,0,14,458.0,0.0,3.5263605246161616,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,498.0,102.0,600.0,46,1,51.848431232116766,100.0,10,168,0.2539777216125862,0.0938269172011334,1,0,1200.0,0.5025868435648073,0,14,200.0,0.0217391304347826,3.912023005428146,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14,237.0,169.0,406.0,90,0,75.24152118289834,395.0,6,177,0.4227467479875413,0.410771152637246,0,0,1200.0,0.6675551901912742,0,15,29.0,0.0,3.1780538303479458,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,38.0,100.0,138.0,41,1,51.52093605892824,473.0,30,189,0.1661111328446255,0.2241509772928474,1,0,1200.0,0.5330826456169819,0,15,23.0,0.024390243902439,2.9444389791664403,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11,1357.0,793.0,2150.0,12,2,70.48285553023032,398.0,37,167,0.3778748900143775,0.0231751502942579,2,0,1083.8796775521423,0.4000581430699982,1,15,195.45454545454547,0.1666666666666666,3.784189633918261,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
